market_id,asset,slug,market_end_time_utc,cp1_time_utc,cp2_time_utc,cp1_fut,cp2_fut,momentum,signal,token_id,entry_time_utc,entry_price,resolved_label,payout_per_share,pnl_per_share,source_side,notional_pnl,base_stake_usd,base_shares,base_pnl_usd,fut_1230_price,fut_1430_price,add20_1230_triggered,add20_1430_triggered,add20_1230_stake_usd,add20_1430_stake_usd,add20_1230_entry_price,add20_1430_entry_price,add20_1230_pnl_usd,add20_1430_pnl_usd,new_total_stake_usd,new_total_pnl_usd
1174450,SPX,spx-up-or-down-on-january-14-2026,2026-01-14 21:00:00+00:00,2026-01-14 15:00:00+00:00,2026-01-14 15:30:00+00:00,6941.25,6943.75,2.5,Up,40390380411892214109800068845113813199345541452070843884372349575223409739138,2026-01-14 15:30:00+00:00,0.125,Down,0.0,-0.125,last_le_cp2,-0.125,100.0,800.0,-100.0,6929.5,6944.75,False,True,0.0,20.0,,0.0035,0.0,-20.0,120.0,-120.0
1174460,NDX,ndx-up-or-down-on-january-14-2026,2026-01-14 21:00:00+00:00,2026-01-14 15:00:00+00:00,2026-01-14 15:30:00+00:00,25540.5,25584.0,43.5,Up,66816376819926438727834341221234436310843939168356941202491327666066442433722,2026-01-14 15:30:00+00:00,0.22,Down,0.0,-0.22,last_le_cp2,-0.22,100.0,454.54545454545456,-100.0,25476.5,25520.75,False,False,0.0,0.0,,,0.0,0.0,100.0,-100.0
1182348,SPX,spx-up-or-down-on-january-15-2026,2026-01-15 21:00:00+00:00,2026-01-15 15:00:00+00:00,2026-01-15 15:30:00+00:00,7001.75,7005.25,3.5,Up,39404014695768448054952585285179180166115033260455930494620842011142297530819,2026-01-15 15:30:00+00:00,0.905,Up,1.0,0.0949999999999999,last_le_cp2,0.0949999999999999,100.0,110.49723756906077,10.497237569060763,7006.75,6992.0,True,False,20.0,0.0,0.945,,1.164021164021165,0.0,120.0,11.661258733081928
1182358,NDX,ndx-up-or-down-on-january-15-2026,2026-01-15 21:00:00+00:00,2026-01-15 15:00:00+00:00,2026-01-15 15:30:00+00:00,25872.75,25881.25,8.5,Up,79939534185267605222669117369750770590013839474082826539105539076145272502298,2026-01-15 15:30:00+00:00,0.82,Up,1.0,0.18,last_le_cp2,0.18,100.0,121.95121951219512,21.95121951219512,25876.75,25768.25,False,False,0.0,0.0,,,0.0,0.0,100.0,21.95121951219512
1189824,SPX,spx-up-or-down-on-january-16-2026,2026-01-16 21:00:00+00:00,2026-01-16 15:00:00+00:00,2026-01-16 15:30:00+00:00,6978.25,6976.0,-2.25,Down,93401948826289772676671323709099689439352290342549944419319726357277113333002,2026-01-16 15:30:00+00:00,0.46,Down,1.0,0.54,last_le_cp2,0.54,100.0,217.39130434782606,117.39130434782608,6984.0,6983.25,True,True,20.0,20.0,0.28499999,0.455,50.17544105878741,23.956043956043953,140.0,191.52278936265745
1189837,NDX,ndx-up-or-down-on-january-16-2026,2026-01-16 21:00:00+00:00,2026-01-16 15:00:00+00:00,2026-01-16 15:30:00+00:00,25727.5,25666.25,-61.25,Down,15956271984955145215902789602264321683574050174819775095332857262632467041707,2026-01-16 15:30:00+00:00,0.485,Down,1.0,0.515,last_le_cp2,0.515,100.0,206.18556701030928,106.18556701030928,25686.5,25692.75,True,True,20.0,20.0,0.475,0.62,22.10526315789474,12.258064516129032,140.0,140.54889468433305
1198021,NDX,ndx-up-or-down-on-january-20-2026,2026-01-20 21:00:00+00:00,2026-01-20 15:00:00+00:00,2026-01-20 15:30:00+00:00,25303.25,25359.75,56.5,Up,106758116322380599513670796694013315823660551142601986349435007665810082319466,2026-01-20 15:30:00+00:00,0.025,Down,0.0,-0.025,last_le_cp2,-0.025,100.0,4000.0,-100.0,25326.5,25148.25,False,False,0.0,0.0,,,0.0,0.0,100.0,-100.0
1198006,SPX,spx-up-or-down-on-january-20-2026,2026-01-20 21:00:00+00:00,2026-01-20 15:00:00+00:00,2026-01-20 15:30:00+00:00,6873.25,6896.5,23.25,Up,63715537723471089625511675056114806786985118025996729479242642963982614182846,2026-01-20 15:30:00+00:00,0.0245,Down,0.0,-0.0245,last_le_cp2,-0.0245,100.0,4081.632653061224,-100.0,6876.5,6832.5,False,False,0.0,0.0,,,0.0,0.0,100.0,-100.0
1227171,SPX,spx-up-or-down-on-january-21-2026,2026-01-21 21:00:00+00:00,2026-01-21 15:00:00+00:00,2026-01-21 15:30:00+00:00,6883.5,6889.5,6.0,Up,55228371280419563028425928083502913710352891705875817433653007315617571187361,2026-01-21 15:30:00+00:00,0.91,Up,1.0,0.0899999999999999,last_le_cp2,0.0899999999999999,100.0,109.89010989010988,9.890109890109878,6850.5,6911.0,False,True,0.0,20.0,,0.9465,0.0,1.1304807184363443,120.0,11.020590608546222
1227182,NDX,ndx-up-or-down-on-january-21-2026,2026-01-21 21:00:00+00:00,2026-01-21 15:00:00+00:00,2026-01-21 15:30:00+00:00,25329.0,25389.25,60.25,Up,32712563265404170558459395642221834407652988279248442148921714594293263551121,2026-01-21 15:30:00+00:00,0.9,Up,1.0,0.0999999999999999,last_le_cp2,0.0999999999999999,100.0,111.11111111111111,11.1111111111111,25189.0,25479.75,False,True,0.0,20.0,,0.9425,0.0,1.2201591511936338,120.0,12.331270262304734
1234202,SPX,spx-up-or-down-on-january-22-2026,2026-01-22 21:00:00+00:00,2026-01-22 15:00:00+00:00,2026-01-22 15:30:00+00:00,6931.25,6942.75,11.5,Up,52069780508747398169032211493973188026053776770237577513977504230212780993734,2026-01-22 15:30:00+00:00,0.74,Up,1.0,0.26,last_le_cp2,0.26,100.0,135.13513513513513,35.13513513513514,6962.0,6963.0,True,True,20.0,20.0,0.9635,0.99,0.7576543850544885,0.20202020202020218,140.0,36.094809722209824
1234209,NDX,ndx-up-or-down-on-january-22-2026,2026-01-22 21:00:00+00:00,2026-01-22 15:00:00+00:00,2026-01-22 15:30:00+00:00,25559.5,25600.0,40.5,Up,82200447672742918357399203214214596116000931854125347160630585641440435745335,2026-01-22 15:30:00+00:00,0.765,Up,1.0,0.235,last_le_cp2,0.235,100.0,130.718954248366,30.71895424836601,25690.25,25709.25,True,True,20.0,20.0,0.965,0.9845,0.72538860103627,0.31488065007617994,140.0,31.75922349947846
1241364,SPX,spx-up-or-down-on-january-23-2026,2026-01-23 21:00:00+00:00,2026-01-23 15:00:00+00:00,2026-01-23 15:30:00+00:00,6943.5,6948.25,4.75,Up,43111666811150881938883126471478958260659815810366772548975082592155274301548,2026-01-23 15:30:00+00:00,0.64,Up,1.0,0.36,last_le_cp2,0.36,100.0,156.25,56.25,6954.5,6951.0,True,True,20.0,20.0,0.75,0.82,6.666666666666667,4.390243902439026,140.0,67.3069105691057
1241375,NDX,ndx-up-or-down-on-january-23-2026,2026-01-23 21:00:00+00:00,2026-01-23 15:00:00+00:00,2026-01-23 15:30:00+00:00,25676.75,25754.5,77.75,Up,28789651180950613673705428802104515410228565780034184077285677018428851979827,2026-01-23 15:30:00+00:00,0.815,Up,1.0,0.185,last_le_cp2,0.185,100.0,122.69938650306749,22.699386503067483,25791.25,25751.5,True,False,20.0,0.0,0.9365,,1.356113187399893,0.0,120.0,24.055499690467375
1248777,SPX,spx-up-or-down-on-january-26-2026,2026-01-26 21:00:00+00:00,2026-01-26 15:00:00+00:00,2026-01-26 15:30:00+00:00,6975.5,6979.5,4.0,Up,90547437185543923202857127726984505409861164087031186610904109291462840058121,2026-01-26 15:30:00+00:00,0.875,Up,1.0,0.125,last_le_cp2,0.125,100.0,114.28571428571429,14.285714285714286,6988.5,6992.5,True,True,20.0,20.0,0.9645,0.983,0.7361327112493514,0.3458799593082404,140.0,15.367726956271879
1248797,NDX,ndx-up-or-down-on-january-26-2026,2026-01-26 21:00:00+00:00,2026-01-26 15:00:00+00:00,2026-01-26 15:30:00+00:00,25840.5,25852.0,11.5,Up,87012140861789287155140479060990335705763352231140800610453897441247863570797,2026-01-26 15:30:00+00:00,0.75,Up,1.0,0.25,last_le_cp2,0.25,100.0,133.33333333333334,33.333333333333336,25907.0,25901.0,True,True,20.0,20.0,0.955,0.9795,0.9424083769633518,0.41858090862684966,140.0,34.694322618923536
1270968,SPX,spx-up-or-down-on-january-27-2026,2026-01-27 21:00:00+00:00,2026-01-27 15:00:00+00:00,2026-01-27 15:30:00+00:00,7004.5,7001.5,-3.0,Down,75057063252137603695074536778297837089010417921235732031250223582939748444493,2026-01-27 15:30:00+00:00,0.115,Up,0.0,-0.115,last_le_cp2,-0.115,100.0,869.5652173913043,-100.0,7012.5,7015.5,True,True,20.0,20.0,0.08,0.0135,-20.0,-20.0,140.0,-140.0
1270981,NDX,ndx-up-or-down-on-january-27-2026,2026-01-27 21:00:00+00:00,2026-01-27 15:00:00+00:00,2026-01-27 15:30:00+00:00,26048.0,26052.5,4.5,Up,33155689284399885823021784660934116633958673678462557561680861762058907573432,2026-01-27 15:30:00+00:00,0.85,Up,1.0,0.15,last_le_cp2,0.15,100.0,117.64705882352942,17.647058823529413,26082.5,26091.5,True,True,20.0,20.0,0.9645,0.985,0.7361327112493514,0.30456852791878203,140.0,18.687760062697546
1276965,SPX,spx-up-or-down-on-january-28-2026,2026-01-28 21:00:00+00:00,2026-01-28 15:00:00+00:00,2026-01-28 15:30:00+00:00,7023.0,7019.0,-4.0,Down,97718287769793122858710395077653805030875268008665181281710526808289121081921,2026-01-28 15:30:00+00:00,0.345,Down,1.0,0.655,last_le_cp2,0.655,100.0,289.8550724637681,189.85507246376812,6999.25,7007.25,False,False,0.0,0.0,,,0.0,0.0,100.0,189.85507246376812
1276986,NDX,ndx-up-or-down-on-january-28-2026,2026-01-28 21:00:00+00:00,2026-01-28 15:00:00+00:00,2026-01-28 15:30:00+00:00,26255.0,26226.25,-28.75,Down,89752522889291473881231654152068975993572220984643611377154916759171067679950,2026-01-28 15:30:00+00:00,0.16,Up,0.0,-0.16,last_le_cp2,-0.16,100.0,625.0,-100.0,26122.0,26161.75,False,False,0.0,0.0,,,0.0,0.0,100.0,-100.0
1282295,NDX,ndx-up-or-down-on-january-29-2026,2026-01-29 21:00:00+00:00,2026-01-29 15:00:00+00:00,2026-01-29 15:30:00+00:00,25810.0,25733.75,-76.25,Down,96775877351084465231171983853876664365261397547546717031931265323205546285314,2026-01-29 15:30:00+00:00,0.95,Down,1.0,0.05,last_le_cp2,0.05,100.0,105.26315789473685,5.2631578947368425,25843.0,25851.5,True,True,20.0,20.0,0.98,0.9875,0.4081632653061228,0.2531645569620244,140.0,5.924485717004989
1282271,SPX,spx-up-or-down-on-january-29-2026,2026-01-29 21:00:00+00:00,2026-01-29 15:00:00+00:00,2026-01-29 15:30:00+00:00,6956.75,6940.0,-16.75,Down,29109104495531428388781410405584727495261046394229888898601949987780441706786,2026-01-29 15:30:00+00:00,0.915,Down,1.0,0.0849999999999999,last_le_cp2,0.0849999999999999,100.0,109.2896174863388,9.289617486338786,6962.0,6963.75,True,True,20.0,20.0,0.9525,0.9725,0.9973753280839892,0.5655526992287911,140.0,10.852545513651565
1292374,SPX,spx-up-or-down-on-january-30-2026,2026-01-30 21:00:00+00:00,2026-01-30 15:00:00+00:00,2026-01-30 15:30:00+00:00,6967.25,6959.0,-8.25,Down,80508182044564598375977566692774393882021811309716189191672777597542267876186,2026-01-30 15:30:00+00:00,0.625,Down,1.0,0.375,last_le_cp2,0.375,100.0,160.0,60.0,6961.5,6957.25,True,False,20.0,0.0,0.91,,1.9780219780219774,0.0,120.0,61.97802197802198
1292393,NDX,ndx-up-or-down-on-january-30-2026,2026-01-30 21:00:00+00:00,2026-01-30 15:00:00+00:00,2026-01-30 15:30:00+00:00,25831.25,25779.75,-51.5,Down,6072844465385857748337812062394413567150951432839118281244860662222750720965,2026-01-30 15:30:00+00:00,0.74,Down,1.0,0.26,last_le_cp2,0.26,100.0,135.13513513513513,35.13513513513514,25786.5,25690.5,True,False,20.0,0.0,0.975,,0.5128205128205133,0.0,120.0,35.64795564795565
1298673,NDX,ndx-up-or-down-on-february-2-2026,2026-02-02 21:00:00+00:00,2026-02-02 15:00:00+00:00,2026-02-02 15:30:00+00:00,25743.25,25852.0,108.75,Up,7674308447374405018801222965497687139025252788174993024291737901581402114654,2026-02-02 15:30:00+00:00,0.885,Up,1.0,0.1149999999999999,last_le_cp2,0.1149999999999999,100.0,112.99435028248587,12.994350282485863,25911.25,25912.75,True,True,20.0,20.0,0.945,0.993,1.164021164021165,0.1409869083585097,140.0,14.299358354865538
1298653,SPX,spx-up-or-down-on-february-2-2026,2026-02-02 21:00:00+00:00,2026-02-02 15:00:00+00:00,2026-02-02 15:30:00+00:00,6973.25,6992.5,19.25,Up,34178449872469803990123516569021759343755110847128195954521770286973794444474,2026-02-02 15:30:00+00:00,0.88,Up,1.0,0.12,last_le_cp2,0.12,100.0,113.63636363636364,13.636363636363637,7009.75,7012.5,True,True,20.0,20.0,0.975,0.9935,0.5128205128205133,0.13085052843482536,140.0,14.280034677618975
1319041,SPX,spx-up-or-down-on-february-3-2026,2026-02-03 21:00:00+00:00,2026-02-03 15:00:00+00:00,2026-02-03 15:30:00+00:00,6976.25,6967.0,-9.25,Down,45562325055967316316593249598589401056935108793086107155888042428622502464493,2026-02-03 15:30:00+00:00,0.315,Down,1.0,0.685,last_le_cp2,0.685,100.0,317.46031746031747,217.46031746031747,6931.25,6905.25,False,False,0.0,0.0,,,0.0,0.0,100.0,217.46031746031747
1319069,NDX,ndx-up-or-down-on-february-3-2026,2026-02-03 21:00:00+00:00,2026-02-03 15:00:00+00:00,2026-02-03 15:30:00+00:00,25609.75,25534.5,-75.25,Down,29339115177398758052901334206254996869571117096284897481099136710034455619451,2026-02-03 15:30:00+00:00,0.21,Down,1.0,0.79,last_le_cp2,0.79,100.0,476.1904761904762,376.1904761904762,25401.75,25274.75,False,False,0.0,0.0,,,0.0,0.0,100.0,376.1904761904762
1325827,NDX,ndx-up-or-down-on-february-4-2026,2026-02-04 21:00:00+00:00,2026-02-04 15:00:00+00:00,2026-02-04 15:30:00+00:00,25152.5,25217.5,65.0,Up,82042509770118576950623981837812919957612508331204734540479164809031668983987,2026-02-04 15:30:00+00:00,0.175,Down,0.0,-0.175,last_le_cp2,-0.175,100.0,571.4285714285714,-100.0,24876.0,24978.25,False,False,0.0,0.0,,,0.0,0.0,100.0,-100.0
1325806,SPX,spx-up-or-down-on-february-4-2026,2026-02-04 21:00:00+00:00,2026-02-04 15:00:00+00:00,2026-02-04 15:30:00+00:00,6918.5,6939.5,21.0,Up,68859519117902166598205579839918633328586755616678032794280798802163320940172,2026-02-04 15:30:00+00:00,0.47,Down,0.0,-0.47,last_le_cp2,-0.47,100.0,212.76595744680853,-100.0,6879.0,6902.25,False,False,0.0,0.0,,,0.0,0.0,100.0,-100.0
1333011,SPX,spx-up-or-down-on-february-5-2026,2026-02-05 21:00:00+00:00,2026-02-05 15:00:00+00:00,2026-02-05 15:30:00+00:00,6840.75,6814.5,-26.25,Down,44551539988811316766489868833487776758219600570183494410604549494886145149740,2026-02-05 15:30:00+00:00,0.915,Down,1.0,0.0849999999999999,last_le_cp2,0.0849999999999999,100.0,109.2896174863388,9.289617486338786,6859.25,6840.25,True,True,20.0,20.0,0.945,0.9765,1.164021164021165,0.48131080389144837,140.0,10.934949454251399
1333030,NDX,ndx-up-or-down-on-february-5-2026,2026-02-05 21:00:00+00:00,2026-02-05 15:00:00+00:00,2026-02-05 15:30:00+00:00,24725.0,24610.5,-114.5,Down,38790919844576676321995968868499168181540714938821190557059036862753834685003,2026-02-05 15:30:00+00:00,0.9,Down,1.0,0.0999999999999999,last_le_cp2,0.0999999999999999,100.0,111.11111111111111,11.1111111111111,24841.75,24734.0,True,True,20.0,20.0,0.86,0.9425,3.255813953488372,1.2201591511936338,140.0,15.587084215793107
1339403,NDX,ndx-up-or-down-on-february-6-2026,2026-02-06 21:00:00+00:00,2026-02-06 15:00:00+00:00,2026-02-06 15:30:00+00:00,24844.5,24888.5,44.0,Up,112965448554285333021653480744768318682702118790269017997618672275481902977804,2026-02-06 15:30:00+00:00,0.83,Up,1.0,0.17,last_le_cp2,0.17,100.0,120.48192771084338,20.481927710843376,25075.25,25102.5,True,True,20.0,20.0,0.9835,0.994,0.3355363497712244,0.12072434607645885,140.0,20.938188406691058
1339381,SPX,spx-up-or-down-on-february-6-2026,2026-02-06 21:00:00+00:00,2026-02-06 15:00:00+00:00,2026-02-06 15:30:00+00:00,6891.5,6895.5,4.0,Up,43472509777264176234714984662473482934972992807900819152645330049954321271565,2026-02-06 15:30:00+00:00,0.915,Up,1.0,0.0849999999999999,last_le_cp2,0.0849999999999999,100.0,109.2896174863388,9.289617486338786,6927.75,6936.25,True,True,20.0,20.0,0.9905,0.9975,0.19182231196365376,0.05012531328320695,140.0,9.531565111585646
1345064,NDX,ndx-up-or-down-on-february-9-2026,2026-02-09 21:00:00+00:00,2026-02-09 15:00:00+00:00,2026-02-09 15:30:00+00:00,25111.5,25228.0,116.5,Up,26729632251671574685944156132999991687106728789276125205621029095023864797183,2026-02-09 15:30:00+00:00,0.61,Up,1.0,0.39,last_le_cp2,0.39,100.0,163.9344262295082,63.934426229508205,25385.5,25417.75,True,True,20.0,20.0,0.97,0.959,0.6185567010309284,0.8550573514077171,140.0,65.40804028194685
1345042,SPX,spx-up-or-down-on-february-9-2026,2026-02-09 21:00:00+00:00,2026-02-09 15:00:00+00:00,2026-02-09 15:30:00+00:00,6945.5,6969.5,24.0,Up,66520907114287255188406858999766950599963547790327919558162019673481077592476,2026-02-09 15:30:00+00:00,0.675,Up,1.0,0.3249999999999999,last_le_cp2,0.3249999999999999,100.0,148.14814814814815,48.14814814814814,6993.25,6998.5,True,True,20.0,20.0,0.955,0.986,0.9424083769633518,0.2839756592292092,140.0,49.374532184340694
1359288,SPX,spx-up-or-down-on-february-10-2026,2026-02-10 21:00:00+00:00,2026-02-10 15:00:00+00:00,2026-02-10 15:30:00+00:00,6996.5,7003.0,6.5,Up,39269041257784363607899491299415314986415862996807122796190774996845503965407,2026-02-10 15:30:00+00:00,0.685,Down,0.0,-0.685,last_le_cp2,-0.685,100.0,145.985401459854,-99.99999999999999,6991.5,6980.25,False,False,0.0,0.0,,,0.0,0.0,100.0,-99.99999999999999
1359309,NDX,ndx-up-or-down-on-february-10-2026,2026-02-10 21:00:00+00:00,2026-02-10 15:00:00+00:00,2026-02-10 15:30:00+00:00,25384.5,25421.75,37.25,Up,29349641384652193503386384344518900352718251187214681107835803380118092741996,2026-02-10 15:30:00+00:00,0.61,Down,0.0,-0.61,last_le_cp2,-0.61,100.0,163.9344262295082,-100.0,25360.75,25304.75,False,False,0.0,0.0,,,0.0,0.0,100.0,-100.0
1362708,NDX,ndx-up-or-down-on-february-11-2026,2026-02-11 21:00:00+00:00,2026-02-11 15:00:00+00:00,2026-02-11 15:30:00+00:00,25308.0,25100.5,-207.5,Down,80522628278922784020157819360819954427833334239624857145911307337747937850940,2026-02-11 15:30:00+00:00,0.72,Up,0.0,-0.72,last_le_cp2,-0.72,100.0,138.88888888888889,-100.0,25278.25,25335.75,True,True,20.0,20.0,0.4,0.14,-20.0,-20.0,140.0,-140.0
1362689,SPX,spx-up-or-down-on-february-11-2026,2026-02-11 21:00:00+00:00,2026-02-11 15:00:00+00:00,2026-02-11 15:30:00+00:00,6981.5,6938.5,-43.0,Down,115218229302565671625625902073013712837726955687607633521905652434648944423919,2026-02-11 15:30:00+00:00,0.76,Down,1.0,0.24,last_le_cp2,0.24,100.0,131.57894736842104,31.578947368421048,6972.75,6973.5,True,True,20.0,20.0,0.42,0.19,27.619047619047624,85.26315789473684,140.0,144.4611528822055
1365919,SPX,spx-up-or-down-on-february-12-2026,2026-02-12 21:00:00+00:00,2026-02-12 15:00:00+00:00,2026-02-12 15:30:00+00:00,6964.0,6973.0,9.0,Up,78340647555440226345362737101985599859817552311687093268267747757871641753349,2026-02-12 15:30:00+00:00,0.605,Down,0.0,-0.605,last_le_cp2,-0.605,100.0,165.28925619834712,-100.0,6879.75,6881.75,False,False,0.0,0.0,,,0.0,0.0,100.0,-100.0
1365941,NDX,ndx-up-or-down-on-february-12-2026,2026-02-12 21:00:00+00:00,2026-02-12 15:00:00+00:00,2026-02-12 15:30:00+00:00,25188.0,25250.25,62.25,Up,63327789513904230612152969531514041717579790066675978953116321553994027726562,2026-02-12 15:30:00+00:00,0.375,Down,0.0,-0.375,last_le_cp2,-0.375,100.0,266.6666666666667,-100.0,24870.5,24884.5,False,False,0.0,0.0,,,0.0,0.0,100.0,-100.0
1369204,SPX,spx-up-or-down-on-february-13-2026,2026-02-13 21:00:00+00:00,2026-02-13 15:00:00+00:00,2026-02-13 15:30:00+00:00,6844.0,6873.5,29.5,Up,35535351725651933979580848238223392562699809487460934434226324597418760944859,2026-02-13 15:30:00+00:00,0.525,Up,1.0,0.475,last_le_cp2,0.475,100.0,190.47619047619048,90.47619047619048,6890.75,6882.75,True,True,20.0,20.0,0.915,0.9545,1.8579234972677587,0.9533787323205865,140.0,93.28749270577883
1369233,NDX,ndx-up-or-down-on-february-13-2026,2026-02-13 21:00:00+00:00,2026-02-13 15:00:00+00:00,2026-02-13 15:30:00+00:00,24754.5,24894.25,139.75,Up,72167908275295428393825861287107575518841244804705844778866746976816014264126,2026-02-13 15:30:00+00:00,0.56999999,Up,1.0,0.43000001,last_le_cp2,0.43000001,100.0,175.43859956909824,75.43859956909824,24960.25,24937.0,True,True,20.0,20.0,0.91,0.9695,1.9780219780219774,0.6291903042805563,140.0,78.04581185140077
1372415,SPX,spx-up-or-down-on-february-17-2026,2026-02-17 21:00:00+00:00,2026-02-17 15:00:00+00:00,2026-02-17 15:30:00+00:00,6802.25,6803.25,1.0,Up,17061949051905241565095750795234808957379103416793602082234651456759299416834,2026-02-17 15:30:00+00:00,0.245,,0.0,-0.245,last_le_cp2,-0.245,100.0,408.16326530612247,-100.0,6853.25,6874.0,True,True,20.0,20.0,0.2,0.2,-20.0,-20.0,140.0,-140.0
1372450,NDX,ndx-up-or-down-on-february-17-2026,2026-02-17 21:00:00+00:00,2026-02-17 15:00:00+00:00,2026-02-17 15:30:00+00:00,24500.75,24505.75,5.0,Up,31028955908739460816476745894837567832812182308905558681176519015575543895514,2026-02-17 15:30:00+00:00,0.15,,0.0,-0.15,last_le_cp2,-0.15,100.0,666.6666666666667,-100.00000000000001,24734.25,24837.25,True,True,20.0,20.0,0.13,0.13,-20.0,-20.0,140.0,-140.0
